Student_ID,Class_ID,Name,Gender,Date_of_Birth,Region of birth,Current state of residence,engagement_in_class,health_condition,Class Spec
69d75427-972d-4d57-a69b-e896760272ba,SS2 Class E,David Moore,Female,2010-02-09,South East,Zamfara,Active,Dyslexia,Science
57390b03-10e9-4dce-a241-cba37b7ce7cc,SS3 Class D,Michael Reynolds,Male,2007-09-08,South East,Bauchi,Unactive,None,Art
c98e3f5b-9134-40b7-af73-573bfaeebacd,SS3 Class C,Michael Thompson,Female,2006-10-29,South East,Kebbi,Active,None,Art
ee4d0dec-bd47-4885-93f0-e33fab6b3f08,SS2 Class A,Sara Wilson,Female,2008-09-12,North East,Gombe,Troublesome,None,Science
8e1a3a51-534b-4a86-b681-2ad798986758,SS3 Class B,Jeremy Parker,Female,2008-05-22,South South,Bayelsa,Troublesome,None,Art
1bd6b03d-9927-439b-91d1-ce5067e2189b,SS2 Class B,Linda Wilkins,Male,2007-11-28,South South,Jigawa,Slightly active,None,Art
a9008ecd-a51e-41ad-be8a-207853d106cb,SS2 Class C,Daniel Taylor,Male,2006-10-15,North Central,Kebbi,Unactive,None,Art
a2d999ba-c146-4d52-a73b-c91394ad345a,SS1 Class F,Nicole Guerrero,Female,2007-01-20,North West,Akwa Ibom,Troublesome,None,Art
63d5e750-4a9f-450e-8800-61b673f621a8,SS1 Class C,Jillian Harris,Male,2009-07-30,North West,Kebbi,Highly active,None,Art
91fda27f-4cbb-4460-910c-8c48e09ef2a3,SS1 Class A,Meghan Sellers,Female,2008-11-16,North East,Ogun,Highly active,None,Science
fb8a61eb-b7c1-4a4c-af4a-454fefca07ae,SS1 Class F,Wanda Aguilar,Male,2009-07-26,North Central,Kwara,Unactive,Dyslexia,Art
67797b58-82ab-43a0-bc86-21109c8aa872,SS3 Class E,Sarah Brown,Female,2008-05-14,North Central,Yobe,Highly active,None,Art
0d99c071-f7c8-435f-8c83-bc68e6ace59a,SS2 Class B,Justin Irwin,Male,2006-11-12,South East,Anambra,Slightly active,None,Art
dd9d2e4d-483e-4d69-9c7a-bd161c153057,SS1 Class B,Jeffrey Lawrence,Female,2009-08-21,South East,Plateau,Active,None,Art
61fe800a-b636-4c4c-9170-ca8aa00e0b60,SS3 Class B,Jeffrey Clark,Female,2007-01-15,North East,Akwa Ibom,Active,None,Science
302fa247-239a-446d-b991-2c512c649adf,SS3 Class B,Sarah Ward,Female,2008-03-08,North West,Nasarawa,Troublesome,Ulcer,Art
ff594778-49d9-4a08-a77e-0fbc6acff20f,SS3 Class E,Beth Smith,Female,2007-11-23,South West,Ogun,Active,None,Science
b8a9b014-24dc-4a07-8405-6d2ba5fcd671,SS1 Class B,Mary Proctor,Male,2009-07-01,North East,Niger,Active,None,Art
a46a07c2-2320-4e16-95ac-80e422c23308,SS2 Class B,Shannon English,Female,2007-12-09,North Central,Ondo,Slightly active,Dyslexia,Art
6cfaf2dd-ee28-4ccd-9abb-e46bb2051cec,SS1 Class E,Jordan Coleman,Male,2007-05-15,North East,Adamawa,Highly active,None,Art
5af56a23-627c-49f7-b336-3302d1f03374,SS1 Class C,Jeff Smith,Male,2007-11-28,North West,Kano,Troublesome,None,Art
3c9ba542-bb1d-43a8-98c8-23b07f8736f1,SS1 Class F,Debra House,Male,2010-01-25,North West,Ogun,Active,None,Art
fa6d81ee-0890-4506-9df1-bf6f938bd3f8,SS3 Class C,John Richardson,Female,2008-03-30,South South,Sokoto,Highly active,None,Art
b0c46ddc-f634-41f8-bb45-bd9c948c7eb4,SS1 Class D,Nicholas Fox,Female,2009-06-05,South West,Zamfara,Unactive,None,Science
c764032e-c026-47d1-bbd1-b0c0dbfe679a,SS1 Class E,Jose Mills,Female,2009-10-06,North Central,Enugu,Active,Dyslexia,Art
78f2961c-3ec7-4a8f-96a4-6b839c2d9672,SS3 Class A,Mary Barnett,Female,2010-07-24,South South,Imo,Slightly active,Asthma,Science
cc502a89-8a08-440e-a239-5ad5af1f798c,SS3 Class B,Lisa Berger,Female,2008-11-29,South East,Sokoto,Active,None,Science
7807c947-02c2-4367-874d-8df088f7f097,SS1 Class F,Taylor Berry,Male,2008-12-28,North East,Plateau,Active,None,Science
f5e8a7e1-5a58-4b67-abc7-b63554de19cd,SS2 Class A,Elizabeth Jackson,Male,2010-01-13,North West,Yobe,Unactive,Dyslexia,Art
bfda55c9-98fe-44f3-ac40-d95ab1eedf64,SS1 Class A,Richard Green,Male,2008-12-04,South South,Ekiti,Troublesome,Dyslexia,Art
2b48c6e6-9401-4dfe-b921-0c7ca119ceee,SS1 Class E,Mary Carter,Male,2008-02-20,North East,Adamawa,Troublesome,None,Science
496cc03a-06fd-41e6-9fd3-3d40bcc4f0db,SS3 Class E,Mr. Billy Bowers,Male,2007-01-26,South West,Enugu,Slightly active,None,Art
47edc6dd-9da4-4c0f-a1ee-0f6c408669bb,SS3 Class E,David Figueroa,Male,2008-12-12,South South,Bauchi,Active,None,Science
977e3f2c-e8fe-4095-acb3-7e239a940c6c,SS1 Class A,Mary Wood,Female,2010-06-19,South West,Niger,Slightly active,None,Art
b365fb7c-c853-4c55-82e1-73022ce6f908,SS3 Class A,Christopher Rose,Male,2009-05-29,North West,Anambra,Troublesome,None,Science
159b558b-fbec-4ed8-97c4-e2c308789ef0,SS2 Class A,Linda Underwood,Male,2007-12-18,South East,Zamfara,Active,None,Art
fe5b9fc9-c0b4-46d6-bef6-775bd66de2a1,SS3 Class F,James Guerrero,Male,2007-03-28,North West,Plateau,Unactive,None,Science
35fab528-2ad3-436f-a338-17fab9db1388,SS3 Class D,Sarah Brown,Female,2007-08-18,North East,Abia,Slightly active,None,Science
