Student_ID,Class_ID,Name,Gender,Date_of_Birth,State of Origin,engagement_in_class,health_condition,Class Spec
bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,SS1 Class D,"Adekunle, Oluwatoyin",Female,2008-10-25,Imo,Slightly active,Ulcer,Art
ea18d32c-7a9a-4ef5-811b-d1c4ffe3f366,SS3 Class A,"Akachi, Rabiu",Male,2008-01-22,FCT,Unactive,None,Science
b42a2d93-9aba-4f15-b214-90623e1a963e,SS2 Class F,"Kehinde, Onyekachi",Male,2010-10-04,Kaduna,Slightly active,None,Science
3d44cb2c-ea45-4a41-a589-ada1345af934,SS2 Class B,"Ugochukwu, Shehu",Female,2007-03-16,Adamawa,Unactive,None,Art
48769153-c688-43fe-9255-5c758d55119e,SS1 Class E,"Ayuba, Okorie",Male,2007-05-26,Sokoto,Troublesome,None,Science
a6129a1c-889d-4b76-b75c-30b561730c48,SS2 Class D,"Muhammadu, Chikelu",Male,2010-09-15,Ondo,Troublesome,None,Art
5c11ab6d-42f5-43f5-8ef4-c34d5bf86f3c,SS2 Class F,"Afolabi, Kayode",Female,2010-05-27,Ekiti,Slightly active,None,Art
774c0afa-7f4d-408c-a1ff-f6c08347f1da,SS3 Class F,"Abimbola, Ekundayo",Male,2008-01-19,Katsina,Unactive,Ulcer,Art
b8f0188e-fb37-4fae-8d85-63ca193e638d,SS2 Class C,"Ejiroghene, Chidiebere",Female,2010-04-02,Bauchi,Slightly active,None,Science
51facefa-d6f8-4f7a-82fa-1da878308631,SS2 Class B,"Adekunle, Emem",Female,2010-09-07,Bayelsa,Slightly active,Dyslexia,Science
501ba851-5ee6-4495-b400-29c3ea11905b,SS2 Class A,"Abdullahi, Adebola",Male,2008-06-04,Gombe,Highly active,None,Art
dd34aa18-9001-4ed4-8bb4-01e769f753f1,SS1 Class A,"Chibueze, Ɗanlami",Female,2009-06-29,Anambra,Unactive,Ulcer,Science
0426fcc9-255b-40e2-bdc2-b74b38a56b49,SS3 Class F,"Chukwudi, Oluwaseyi",Female,2007-05-09,Ebonyi,Slightly active,None,Science
95831d58-ef4c-4119-8da5-d39b42c21797,SS3 Class F,"Azubuike, Chika",Male,2010-05-25,Ondo,Unactive,None,Art
4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,SS1 Class E,"Okafor, Chima",Female,2009-02-07,Kebbi,Active,None,Science
3ae28023-5472-4d2d-b239-9ffb27046f25,SS2 Class C,"Ogochukwu, Babajide",Male,2007-10-16,Ekiti,Highly active,None,Art
3ee82983-d557-4241-91dd-b9bf613d2de9,SS3 Class D,"Ndubuisi, Chidiebele",Male,2008-04-09,Kaduna,Slightly active,Dyslexia,Art
f186e47a-a794-4320-8cf6-e8b87fd238c3,SS1 Class E,"Chidiebube, Akachi",Female,2010-06-07,Ekiti,Slightly active,None,Art
c36b9a0a-41e0-4a89-966a-9ce7af521b94,SS3 Class B,"Ade, Adetokunbo",Male,2008-03-03,Abia,Unactive,None,Art
b93b17fb-f76d-45fd-bd16-45a0d253d966,SS3 Class A,"Chidiegwu, Afolabi",Male,2007-01-21,Osun,Highly active,None,Science
75f8e3a8-7d97-4c0f-bd56-09c4a4461663,SS3 Class F,"Ifeanyi, Ayotunde",Female,2009-05-22,Cross River,Highly active,None,Art
5a2837b2-cb83-43f2-bb96-f6022b115c36,SS2 Class A,"Otobong, Onyekachi",Male,2008-08-21,Osun,Highly active,None,Art
8bea75c1-b866-47aa-a3d4-526b2b54ff7a,SS3 Class B,"Chidi, Hamisu",Male,2007-02-03,Yobe,Slightly active,None,Science
e3ad64d4-eab9-4b02-af1d-c1217d024c6d,SS2 Class D,"Olamilekan, Chike",Male,2009-05-26,Bauchi,Active,None,Science
f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,SS1 Class F,"Udo, Oni",Female,2008-11-07,Kogi,Troublesome,None,Art
d6cd3155-08a8-4c7f-8621-38ad0f09105c,SS3 Class E,"Olujimi, Rabiu",Female,2006-11-21,Imo,Slightly active,None,Science
d1682e09-f1f7-4904-9307-5157d8c128e7,SS1 Class F,"Sani, Ime",Female,2009-10-22,Abia,Active,None,Science
01a25ed1-c3ab-45f1-8c6b-7074ab102c9b,SS2 Class E,"Adewale, Ɗanjuma",Female,2008-11-05,Kano,Slightly active,None,Art
a175a9c3-d7b1-42a9-a332-a50e6992896e,SS2 Class B,"Adisa, Okeke",Male,2009-10-07,Kwara,Active,Dyslexia,Science
26a9e100-b509-409b-9166-58ce3b3f3800,SS1 Class B,"Abidemi, Sani",Female,2009-01-12,Jigawa,Unactive,None,Art
74bd0c93-8177-4661-b7fe-032c02571851,SS1 Class A,"Oni, Usman",Male,2010-04-06,Enugu,Active,None,Art
a3422e50-9e2a-4324-8f79-a8a75f8a14bd,SS3 Class A,"Adekunle, Umaru",Male,2008-05-19,Kwara,Troublesome,None,Science
e9aa144b-9dd4-4675-af14-5064aab07015,SS3 Class B,"Ayomide, Ejike",Female,2007-03-01,Akwa Ibom,Slightly active,None,Art
0406ff44-7ce4-4679-a8c6-dbc07bb3447b,SS2 Class E,"Fumnanya, Kyauta",Male,2009-01-23,Plateau,Active,None,Art
694d7b00-8d38-4327-883f-13c601b158e9,SS1 Class D,"Chigozie, Adegoke",Male,2009-12-01,Edo,Active,None,Science
b8e19f56-8787-4a21-8448-2a220308aa5e,SS3 Class A,"Olawale, Hamisu",Female,2008-05-09,Anambra,Active,None,Art
49646b96-fa3c-4628-8926-21df465568b7,SS1 Class E,"Olamilekan, Ifeanyichukwu",Male,2008-03-13,FCT,Highly active,Sickle Cell,Science
b2a6e468-d02b-4243-8091-3ac10463750e,SS3 Class E,"Ikenna, Okeke",Female,2009-11-12,Niger,Unactive,None,Art
f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,SS1 Class B,"Jatau, Chikelu",Female,2010-05-25,Ekiti,Troublesome,None,Art
eb053fc4-1b65-4dab-ade4-6e91e8e6e840,SS3 Class D,"Adebayo, Opeyemi",Male,2009-04-21,Imo,Active,None,Science
3db02235-261e-4555-863e-1f2a18a806ef,SS2 Class E,"Ugochukwu, Folami",Male,2007-01-14,Anambra,Slightly active,None,Science
409e7a80-86c5-41d6-9ea9-f50831227592,SS2 Class C,"Ifeanyichukwu, Kelechi",Female,2010-02-12,Taraba,Highly active,None,Science
cb80f288-446f-44dd-9abc-a6e5d0b1e3eb,SS3 Class C,"Uzoma, Chidike",Male,2009-03-10,Kaduna,Slightly active,None,Art
f5948a54-5f80-4eeb-943a-9aff659b0105,SS1 Class C,"Okonkwo, Chike",Male,2010-02-06,Gombe,Unactive,Dyslexia,Art
3e42df5b-90a3-4bbf-b580-e05067f1698c,SS1 Class D,"Ese, Adisa",Female,2009-03-10,Gombe,Active,None,Art
4ccb2355-39d1-47ff-b27e-1442fd7fe973,SS2 Class F,"Babajide, Balarabe",Male,2006-11-30,Bauchi,Slightly active,None,Art
14a34f7f-d90d-419b-93fb-e043af1d5a1a,SS2 Class C,"Chinedu, Okoro",Male,2010-08-13,Nasarawa,Unactive,None,Science
a65f7b8a-dbb4-4021-bdde-64afa75b395a,SS3 Class F,"Babajide, Otobong",Female,2007-05-19,Edo,Troublesome,None,Art
67c0518b-17ef-4621-881c-79d4c27437eb,SS2 Class B,"Ade, Nonso",Female,2009-06-03,Bayelsa,Troublesome,Asthma,Science
