,Student ID,First Name,Last Name,Gender,Age,State,City,School,Enrollment Date,Grade Level,Parent Name,Parent Occupation,Household Income (NGN),Parent Education Level,Household Size,Library Hours per Week,Teacher-Student Ratio,Allocated Teacher Hours,Extra-Curricular Activity,Weekly Hours in Activity,Mathematics,Science,English,Social Studies,Physical Education
355,08942176-fe99-4f69-bcd4-99753f46057b,James,Moss,Male,7,Ekiti,New Elizabethborough,Group,2021-11-06,9,Taylor Moore,Archivist,9243919,Secondary,6,2,0.09,24,Chess,1,42.0,62.0,89.0,48.0,77.0
356,855b6c5b-8cb1-457e-affa-d15bbea6450f,David,Olson,Male,12,Gombe,Jameston,Ltd,2021-01-13,7,Mark Nguyen,Diplomatic Services operational officer,786883,Primary,4,3,0.06,31,Science,1,61.0,63.0,53.0,82.0,69.0
357,1ea15b0f-95ae-418b-86ae-7e06cb5d2b59,Randy,Sanchez,Male,12,Yobe,New Kristenfort,Ltd,2022-11-01,10,Brandon Moore,"Chemist, analytical",1836727,Secondary,5,7,0.09,34,Debate,4,82.0,87.0,79.0,83.0,59.0
358,ee4c1b18-56a2-449d-9e5f-8273af9a1168,Tara,Malone,Female,6,Osun,North Michaelberg,Ltd,2022-07-20,5,John Stewart,"Surveyor, insurance",17085677,None,3,7,0.04,16,Science,3,74.0,55.0,75.0,82.0,77.0
359,58e9d0aa-c1b6-4dd4-a507-84cbc9df301e,Linda,Gonzales,Female,7,Rivers,North Hannah,LLC,2023-06-11,4,Andrew Mann,"Surveyor, land/geomatics",11520227,Tertiary,10,6,0.08,37,Music,3,58.0,68.0,63.0,58.0,91.0
360,7d76ab58-b271-415b-8af0-9ec34b726a7c,James,Lopez,Female,5,Bayelsa,Mariomouth,LLC,2024-02-15,2,Shannon Martin,Set designer,4935230,Tertiary,5,6,0.04,27,Debate,5,83.0,55.0,75.0,74.0,53.0
361,d1c56a00-4bb1-4407-b30a-d7de27afbff9,Jose,Richardson,Female,6,Ondo,Port Danafurt,Ltd,2020-11-18,1,Scott Parsons,Field trials officer,7390668,Tertiary,3,10,0.04,29,Art,1,46.0,95.0,70.0,75.0,64.0
362,a885a7b4-1037-4a5c-b893-b08a52190216,Tammy,Fuentes,Female,16,Ekiti,New Felicia,PLC,2020-09-24,1,Jason Morris,Chief Operating Officer,11702881,Tertiary,8,10,0.1,34,Debate,4,50.0,74.0,93.0,55.0,48.0
363,0b34fc84-1111-4e29-a8ad-153985f0786a,Mary,Anderson,Male,17,Kano,East Danielborough,Inc,2020-02-25,12,Jasmine Burns,Youth worker,19634126,None,5,3,0.08,31,Music,2,70.0,88.0,91.0,55.0,90.0
364,0c90e028-4185-400d-971d-f5fdb38950ce,Michael,Obrien,Female,13,Niger,North Sarahborough,Ltd,2022-05-03,12,Angela Owen,"Biochemist, clinical",3014222,None,5,5,0.07,34,Art,1,85.0,52.0,70.0,59.0,80.0
365,f030bfd4-be54-498e-8eda-64335c65a65c,Pamela,Short,Male,15,Katsina,Port Christinahaven,Inc,2023-06-28,11,Angela Lewis,"Scientist, physiological",648879,Primary,6,4,0.1,32,None,4,48.0,43.0,83.0,85.0,47.0
366,3b23feed-b9a4-4e2b-99e9-e3a418dcceb6,Amanda,Lopez,Male,17,Niger,New Colleen,and Sons,2022-08-27,8,Nichole Miranda,Technical author,16008683,Tertiary,9,2,0.05,37,Art,1,70.0,71.0,95.0,68.0,60.0
367,b3da5808-756e-467d-acab-8b695ba37cb5,Elizabeth,Andrade,Male,12,Rivers,Port Henry,Group,2022-05-26,8,Kimberly Greene,Management consultant,5676746,None,8,5,0.06,34,Science,3,54.0,90.0,79.0,70.0,44.0
368,fdd084a1-8cd2-416f-90ad-ff63e7094153,Wendy,Kirk,Male,10,Kogi,Duranchester,Ltd,2021-07-15,1,Joshua Brooks,Statistician,9640584,Tertiary,10,8,0.07,26,Science,4,97.0,85.0,98.0,96.0,81.0
369,5c29850b-410b-4c29-be9c-afcfed17f6e9,Suzanne,West,Male,5,FCT,Smithton,LLC,2022-10-31,4,Wendy Turner,Hydrologist,7612851,Primary,10,3,0.09,32,Football,1,78.0,68.0,90.0,73.0,57.0
370,db107e7f-36fe-40b4-b8cd-9122fc0145e1,Leslie,Ingram,Male,9,Edo,Samanthahaven,PLC,2022-09-17,10,Anna Stevens,"Designer, furniture",5783646,Primary,10,2,0.08,29,None,1,82.0,47.0,95.0,58.0,51.0
371,e3be7ca0-5df9-44fb-83d6-43ed236eb832,Brandi,Hall,Male,12,Rivers,Christopherfurt,PLC,2024-05-12,4,Misty Mcguire,Early years teacher,6186952,Secondary,9,8,0.06,30,Chess,5,64.0,97.0,83.0,63.0,58.0
372,b0894de4-e626-4164-9361-6b3a7cffae92,Jacqueline,Weiss,Male,16,Cross River,New Dawnton,Ltd,2023-11-04,9,Richard Weeks,"Lecturer, higher education",9566628,Tertiary,7,9,0.08,19,Drama,3,55.0,76.0,68.0,97.0,78.0
373,6f2e92b9-d130-42db-a13a-14ca5911f42e,Robert,Parrish,Female,5,Jigawa,Lake Denise,PLC,2024-05-31,12,Lynn Brown,"Scientist, research (physical sciences)",6898026,Primary,7,10,0.07,18,None,3,96.0,55.0,74.0,50.0,53.0
374,909e21ba-8a38-45aa-91be-ba8e0a8aeb94,Edward,Shaw,Male,8,Ebonyi,East Brent,Ltd,2024-09-27,2,Nicole Johnston,Chemical engineer,10783970,Primary,8,3,0.07,25,Music,2,45.0,90.0,49.0,97.0,95.0
375,c94f6ed3-4a2f-4876-ae93-561538da9a90,Phillip,Anderson,Female,18,Abia,South Ashleyton,PLC,2021-11-23,11,Jonathan Ayala,"Conservator, furniture",7592589,None,6,10,0.04,16,Chess,1,68.0,68.0,84.0,53.0,51.0
376,8f2e08d3-7b1d-4ca3-a286-e3f8c31496ea,James,Foster,Male,18,Akwa Ibom,New Christina,Ltd,2022-06-29,1,Derek Jordan,Teaching laboratory technician,7766042,Primary,3,6,0.04,22,Drama,4,50.0,40.0,44.0,68.0,87.0
377,69e08370-abf7-45d0-9cce-c1ef16efacdf,Rodney,Bailey,Male,6,Oyo,Melvintown,LLC,2020-10-20,2,Roberto Lang,Youth worker,5554984,None,9,9,0.04,16,None,5,48.0,48.0,62.0,96.0,79.0
378,ec993c80-0b7d-4856-b0c2-360025545c1a,Lisa,Gonzalez,Male,16,Edo,Ericland,Inc,2023-07-07,4,Marc Hernandez,Holiday representative,3749141,Primary,6,3,0.05,32,Football,5,62.0,92.0,99.0,44.0,60.0
379,cde55848-b19c-405e-97e0-a1f103840661,Daniel,Cole,Female,10,Bayelsa,West Jasonside,and Sons,2020-12-19,12,Deanna Webb,Counsellor,2557976,Primary,8,2,0.03,29,Science,4,43.0,90.0,45.0,52.0,50.0
380,04b51c12-ab13-4032-b2e1-9f66b1f02ea8,Nicholas,Escobar,Male,16,Taraba,West Georgeport,and Sons,2023-10-02,9,Amy Pena,Actuary,8057594,Primary,5,9,0.06,26,Music,3,72.0,64.0,53.0,73.0,98.0
381,457498ca-a90e-419d-a37e-3f94110c8d92,Elizabeth,Durham,Female,17,Ondo,Michelletown,LLC,2024-02-14,6,Crystal James,Child psychotherapist,11511212,Secondary,3,9,0.05,17,Drama,1,40.0,81.0,83.0,47.0,93.0
382,dde4d194-7c12-4198-90c1-b8f7e76428c4,Carla,Miller,Male,7,Katsina,New Tammy,PLC,2024-05-27,3,David Moreno,"Lecturer, further education",11491927,Secondary,10,3,0.09,34,Science,3,62.0,81.0,83.0,76.0,92.0
383,28317f0d-be90-43fb-a4b5-d9a57d6c3d2a,Andrew,Sutton,Female,18,Bayelsa,Colleenbury,PLC,2021-04-23,4,David Hughes,Air traffic controller,13393418,Primary,7,7,0.07,19,Art,4,68.0,83.0,87.0,99.0,71.0
384,47bac8aa-f2f9-4b2c-8e10-814ff1b2f143,Jeremiah,Peterson,Male,8,Benue,Sandovalland,Ltd,2021-10-25,11,Lisa Garrett,Ergonomist,14829482,Secondary,9,5,0.09,29,Football,2,63.0,90.0,69.0,57.0,59.0
385,271a919f-92a9-4acd-bd88-49386ad65b8c,Ronald,Edwards,Male,9,Yobe,Shaneberg,and Sons,2023-02-06,3,Melinda Harris,Corporate investment banker,8102233,None,4,6,0.06,16,Art,5,52.0,59.0,95.0,49.0,81.0
386,e60d7a94-b483-4162-b043-a39a4f1a84cb,Alexandria,Taylor,Female,7,Lagos,Lake Sarah,and Sons,2021-07-05,11,Tiffany Wilson,"Investment banker, corporate",12422166,Primary,10,6,0.05,24,Debate,5,64.0,46.0,50.0,54.0,95.0
387,ba21e269-2540-4bfe-a12f-f6cdd6eaf269,Anthony,Flores,Female,11,Bayelsa,Aliport,Group,2023-07-18,10,Mallory Rodgers,"Designer, blown glass/stained glass",11006602,Secondary,10,5,0.09,16,Art,2,77.0,62.0,55.0,63.0,72.0
388,21acfdb5-1b55-4f6d-b01c-6abfc7739d46,Jack,Farmer,Male,8,Kogi,Catherinebury,PLC,2021-02-07,1,Heather Watts,Publishing rights manager,17106348,Primary,6,3,0.05,22,Science,1,42.0,82.0,97.0,71.0,87.0
389,9ace63cc-d89c-43f6-8098-580d22538040,Taylor,Banks,Female,17,Kwara,Port Paul,Group,2020-08-26,4,Andrew Duran,"Administrator, local government",4385385,Primary,8,3,0.09,24,Debate,3,99.0,44.0,74.0,78.0,92.0
390,69bd40d8-f340-4dd3-8515-75b9ece9504b,Jeffrey,Powers,Male,16,Zamfara,Port James,and Sons,2024-05-28,4,Dr. Katherine Nguyen,"Programmer, systems",6822555,Tertiary,6,8,0.08,26,Art,5,52.0,58.0,41.0,72.0,64.0
391,67a55936-6d74-4a0b-bf2d-39c8e338e579,Kimberly,Franklin,Female,15,Ebonyi,Cortezfurt,PLC,2024-06-18,5,Kimberly Davidson,Arboriculturist,1361180,Tertiary,7,2,0.06,27,Music,2,64.0,42.0,64.0,40.0,86.0
392,74f76d09-739c-4fa5-9bfc-270c85494255,Margaret,Williams,Male,13,Sokoto,New Amanda,Ltd,2020-03-09,12,Phillip Estes,Energy manager,18795092,None,5,9,0.09,27,Chess,3,73.0,63.0,40.0,97.0,56.0
393,e267e12b-65e5-413f-b086-9a454a8abb17,Kevin,Carey,Male,15,Enugu,Jacksonport,PLC,2024-05-14,12,Stephanie Ford,Production engineer,16319910,None,7,4,0.07,19,Art,4,65.0,88.0,53.0,77.0,41.0
394,1cf8d03f-802b-4bf4-b8ff-615c172720fa,Hector,Richards,Male,16,Rivers,South Robert,Group,2020-02-13,11,Steven Huang,"Programme researcher, broadcasting/film/video",19978559,Secondary,8,7,0.08,33,Debate,4,89.0,62.0,97.0,64.0,41.0
395,b11464aa-52f6-4081-8005-64b8171603b1,Deborah,Dawson,Female,16,Akwa Ibom,Lake Jessica,Inc,2020-07-17,12,Jack Mills,Music tutor,1645765,Primary,6,7,0.1,38,Science,2,65.0,48.0,90.0,54.0,64.0
396,82fc9294-f9a6-4522-8a83-5709ba146757,Cheryl,Moore,Male,11,Kebbi,Williamsburgh,LLC,2022-09-08,4,Brittany Melton,Editorial assistant,10805773,Secondary,10,10,0.05,35,Debate,4,96.0,45.0,43.0,94.0,90.0
397,6b69b4ae-0d22-4f35-b648-be8ac4e775b9,Kyle,Cross,Male,10,Ondo,Robertsburgh,Inc,2024-04-08,8,April Cannon,"Administrator, charities/voluntary organisations",18650667,None,6,8,0.05,18,Chess,2,59.0,70.0,61.0,71.0,41.0
398,7fa70485-dafc-4805-bf64-85de75699aef,Amy,Smith,Male,6,Imo,Youngshire,Ltd,2022-04-05,10,Bobby Greene,Financial risk analyst,10375699,Secondary,3,6,0.08,29,Art,1,61.0,89.0,89.0,54.0,58.0
399,9ea8fcb1-4732-48c9-8c1e-9464e1d5c0dc,Courtney,Wilkins,Male,17,Katsina,North Jack,Inc,2023-02-08,10,Scott Estrada,Toxicologist,8984893,Secondary,5,3,0.05,36,Art,3,94.0,85.0,82.0,83.0,72.0
400,1673aefb-eb9e-44e0-94c3-b22e4c66aa4d,Brandon,Butler,Male,8,Cross River,East Emily,PLC,2023-02-21,3,Laura Hart,"Programmer, applications",3647018,Secondary,8,9,0.1,19,Music,1,70.0,75.0,83.0,92.0,55.0
401,ee757637-5c35-42b3-9437-2280bfd467e7,Barry,Mack,Female,13,Ekiti,Miguelfurt,Inc,2023-08-09,6,Ana Ruiz,Community development worker,13146108,Primary,6,10,0.1,17,None,3,97.0,82.0,97.0,86.0,98.0
402,54470290-4640-4b2a-9c02-28afb1d29457,Alison,Warren,Male,11,Abia,New Brian,PLC,2023-06-20,9,Victoria Webb,Trade union research officer,5465532,None,5,5,0.08,39,Drama,2,55.0,100.0,57.0,56.0,84.0
403,b4f136fc-fc7c-4e71-89c6-7b51ef13864b,Justin,Lynch,Male,11,Sokoto,Jordanshire,PLC,2021-09-06,10,Justin Stone,Research scientist (medical),12468793,None,3,10,0.07,26,Debate,1,92.0,76.0,68.0,72.0,85.0
404,e237c877-2e0e-4673-8ed7-cd177e14c595,Chelsea,Erickson,Female,14,Zamfara,North David,Group,2022-12-21,4,Ryan Marsh,Patent examiner,4968253,None,6,10,0.05,15,Science,3,51.0,76.0,47.0,41.0,78.0
405,5982aa44-5573-48cf-8ba5-605069fe99a9,Ann,Walsh,Female,17,Ogun,Lake Jamesport,LLC,2023-10-03,8,Jonathon Nguyen,Accounting technician,9723454,Primary,6,9,0.07,33,Football,4,95.0,47.0,89.0,84.0,41.0
406,57637902-5552-4712-af92-ef221d2467e2,Randy,Carroll,Male,12,Oyo,Port Gregorymouth,LLC,2024-05-20,9,John Johnson,Copy,16763159,Primary,9,5,0.05,22,Drama,5,57.0,51.0,76.0,82.0,94.0
407,75eb0e8f-a090-460d-a7c7-655a7b434a72,Patricia,Herrera,Male,14,Kaduna,Stevenchester,Ltd,2020-04-07,4,Krystal Gregory,"Surveyor, building control",4725024,None,4,9,0.09,25,Debate,5,75.0,70.0,96.0,49.0,96.0
408,93d054e4-3550-407e-84ca-bb38892fca69,Gina,Marsh,Male,14,Oyo,Carlberg,LLC,2023-12-30,1,James Ferguson,Diagnostic radiographer,6428493,Tertiary,10,9,0.05,25,Drama,1,56.0,80.0,87.0,71.0,71.0
409,2ff8107a-63ba-4d86-9b0e-70ad922bda48,Brooke,Hancock,Male,11,Osun,Janetmouth,Ltd,2020-02-24,7,Jonathan Young,Production engineer,8665869,Tertiary,8,9,0.05,18,None,1,58.0,70.0,62.0,48.0,68.0
410,3754f16f-4d79-432c-b362-d408d4575305,Alicia,Thompson,Male,12,Kwara,Kristenborough,Inc,2022-02-09,2,John Porter,Energy manager,4994092,Primary,4,10,0.06,27,Debate,1,55.0,75.0,45.0,95.0,95.0
411,bb8141f0-7bc4-4138-ac73-75985711d5fd,Morgan,Collins,Male,15,Akwa Ibom,Douglasville,PLC,2023-03-20,9,Nathaniel Stevens,"Scientist, research (maths)",10251134,Primary,10,10,0.08,38,Debate,4,41.0,41.0,42.0,57.0,92.0
412,eeada90c-4f9c-48bf-810d-583f1da76d69,Bradley,Charles,Male,6,Abia,West Steventon,Inc,2022-06-22,6,Emily Lane,Insurance underwriter,2968129,Secondary,3,5,0.06,34,Drama,4,45.0,84.0,47.0,61.0,49.0
413,5225374a-35b8-426c-a462-ff64a38bbaa4,James,Mitchell,Female,16,Cross River,Kendraville,LLC,2020-09-16,4,Adrian Dean,"Scientist, audiological",17392642,Tertiary,5,4,0.05,24,Football,1,69.0,65.0,74.0,70.0,93.0
414,59ae7302-8ae3-497e-b4e2-41421a354475,Andrea,Nelson,Male,14,Zamfara,Audreyburgh,Inc,2021-06-24,12,Kimberly Williams,Air cabin crew,3740272,Secondary,10,6,0.09,25,Music,1,82.0,62.0,93.0,87.0,65.0
415,0ceaaf73-aced-4d55-a73e-2bc578822064,Daniel,Brown,Female,17,Kwara,Myersshire,Ltd,2023-12-22,9,Lisa Edwards,"Engineer, civil (consulting)",2288049,Primary,6,2,0.03,17,Debate,1,43.0,77.0,63.0,94.0,97.0
416,cf2e45ef-abbe-474a-8226-ab53b680873b,Amanda,Beltran,Male,9,Borno,Bradleyland,Ltd,2022-03-23,2,Michael Mckinney,"Psychologist, occupational",15995302,Tertiary,6,4,0.07,18,Chess,5,74.0,50.0,58.0,71.0,46.0
417,394a97fd-f28b-4846-bb50-4fda7875b1c7,Douglas,Huang,Female,7,Delta,Robertafurt,and Sons,2023-04-29,2,Rachel Khan,Professor Emeritus,6264696,Secondary,9,3,0.07,40,Science,1,99.0,68.0,94.0,61.0,70.0
418,79af8348-10bb-460d-87bf-63ee7ccd3dc0,Daniel,Mendoza,Female,12,FCT,West Katrina,PLC,2022-09-24,11,Jennifer Klein,Clinical biochemist,1727580,Primary,10,7,0.09,37,Music,4,69.0,77.0,73.0,87.0,93.0
419,1228130b-a642-42a2-8e5f-d65f536c32d0,Laura,Patel,Female,5,Cross River,Garzabury,PLC,2021-02-27,7,John Jones,"Engineer, manufacturing",1008734,Secondary,9,10,0.08,22,Drama,4,49.0,96.0,46.0,84.0,80.0
420,6e5fbf71-9749-42b0-b1ad-e82ad05cc78d,Kristen,Graham,Female,18,Zamfara,Amybury,and Sons,2023-02-24,8,Timothy Andrews,"Radiographer, therapeutic",9477373,Primary,3,6,0.06,29,Debate,3,97.0,86.0,46.0,99.0,78.0
421,76812ad7-9898-4758-9798-00c31d444351,Mark,Davis,Female,8,Taraba,Thompsonfurt,Inc,2022-11-04,2,Linda Wilkins,Land,9340549,Tertiary,6,2,0.09,21,Music,3,96.0,41.0,93.0,43.0,62.0
422,0fbd4c81-a900-4ecd-a51e-01ad7e8a2078,Christopher,Montoya,Male,10,Taraba,Port Dwayneberg,Group,2022-07-11,6,Kenneth Gonzalez,Investment analyst,8799563,Tertiary,6,5,0.09,35,Art,2,99.0,86.0,94.0,100.0,98.0
423,e9c7c13a-cb5a-4d77-91fd-a27f4cbb7460,Erin,Sellers,Female,12,Enugu,Robbinsstad,Inc,2022-10-08,12,Kayla Abbott,Hospital pharmacist,504334,Primary,5,10,0.04,39,Music,2,62.0,58.0,48.0,95.0,84.0
424,8c83bc68-e6ac-459a-9e85-643c0ffa2366,Tammy,Smith,Female,18,Delta,Danielport,Inc,2021-02-12,4,Jennifer Flores,Museum/gallery exhibitions officer,4614421,Secondary,7,4,0.09,28,Art,3,63.0,92.0,59.0,56.0,71.0
425,8b8ce7be-6f68-4d65-a1ae-3f2167f1c18b,Jason,Thompson,Female,16,Bauchi,East Angela,LLC,2023-12-29,11,Zachary Santiago,Contractor,8582138,Secondary,4,3,0.09,29,Football,2,89.0,72.0,47.0,44.0,87.0
426,04056d2b-a5fc-4671-925d-f20602f865f8,Douglas,Dyer,Female,8,Sokoto,Proctorberg,Inc,2020-08-26,9,Shannon English,Trade mark attorney,6239853,None,8,6,0.05,24,Music,4,64.0,82.0,87.0,45.0,70.0
427,2e07336d-9f8d-467d-acfa-f2ddee28dccd,Shawn,Coleman,Female,18,Abia,Cruzbury,and Sons,2022-01-07,8,Jonathan Simon,Retail banker,11775573,Primary,8,8,0.04,33,Chess,4,79.0,40.0,91.0,74.0,76.0
428,8bd18d4b-ed33-43fc-a92c-aaae44ed98e2,Barbara,Johnson,Female,8,Gombe,New Timothystad,Inc,2022-10-04,10,Angela Cross,Secretary/administrator,14872239,Primary,8,6,0.08,30,Debate,2,97.0,67.0,48.0,67.0,54.0
429,c02627d1-fbd1-40c0-9bfe-679afbcbd6ec,Kimberly,Marshall,Female,13,Edo,New Pamelaland,and Sons,2022-03-31,8,Toni Miller,"Solicitor, Scotland",12257302,Secondary,7,4,0.08,26,Football,5,80.0,57.0,63.0,80.0,91.0
430,9cf021b8-4fff-4b59-9462-8786cc502a89,Brian,Cooper,Male,13,Gombe,South Shawnfort,PLC,2023-06-27,5,Tyler Yates,Horticultural consultant,5015801,Secondary,9,6,0.06,26,Football,4,41.0,60.0,82.0,70.0,59.0
431,ec40d95a-b1ee-4f64-890b-23ed2ae1d0bc,Carla,Torres,Female,11,Sokoto,Bryanfort,PLC,2020-10-20,2,William Lamb,Aid worker,18628464,Secondary,3,5,0.04,38,Debate,4,75.0,61.0,62.0,87.0,96.0
432,20775ce4-151f-42f9-bc19-3e6f496cc03a,William,York,Male,18,Yobe,Johnathanview,LLC,2024-01-29,12,Brian Thompson,"Therapist, art",17792160,Secondary,5,6,0.1,24,Art,3,98.0,64.0,50.0,100.0,53.0
433,7257dcb6-a8be-4c80-a6b0-d2c9bd2cf4eb,Mitchell,Thompson,Male,13,Benue,South Henry,PLC,2024-02-05,8,Bradley Thomas,"Designer, exhibition/display",11699451,Tertiary,10,5,0.05,34,Chess,1,89.0,78.0,44.0,83.0,46.0
434,fe5b9fc9-c0b4-46d6-bef6-775bd66de2a1,Robert,Reyes,Female,11,Imo,Barberburgh,and Sons,2022-09-29,11,Amy Baker,Commercial art gallery manager,5701806,None,4,4,0.08,21,Drama,4,93.0,49.0,99.0,81.0,59.0
435,661423a7-76c9-4eb2-aae7-dc190d722918,Thomas,Alvarez,Male,13,Katsina,South Frances,Group,2022-04-03,3,Seth Smith,"Production assistant, radio",19859296,Tertiary,4,7,0.05,15,Art,1,59.0,51.0,96.0,51.0,41.0
436,f63614f5-50d0-483d-adb1-be7a61cb0527,Alyssa,Blanchard,Male,18,Osun,New Danachester,PLC,2024-05-12,11,Frances Adams,Chief Technology Officer,16569732,None,10,3,0.09,22,Science,3,86.0,59.0,59.0,95.0,42.0
437,6422a73e-958c-4cfd-a783-0a8f415e3805,Steven,Leonard,Male,6,Bauchi,Lake Emily,and Sons,2022-06-21,5,Wendy Edwards,Administrator,11399015,Tertiary,10,6,0.08,30,Science,4,40.0,88.0,61.0,68.0,63.0
438,11654cb3-d4e9-4a65-822b-7e76ac3cbe34,Alexander,Davis,Male,6,Imo,Lake Seanbury,Ltd,2021-05-06,7,Alexander Davis,"Therapist, music",19072920,Primary,5,8,0.03,36,None,2,96.0,81.0,73.0,62.0,44.0
439,3781d306-d5e0-4664-a4db-04c8a8174c85,Stephanie,Little,Male,13,Imo,North Melissaberg,Group,2023-02-13,4,Kylie Coffey,Clinical psychologist,5579472,Tertiary,10,4,0.09,26,Science,4,85.0,43.0,52.0,76.0,46.0
440,4b68d94d-40da-4c7d-af2b-dc13b2165b5a,Steven,Mayer,Male,7,Kebbi,Livingstonview,Group,2023-04-16,5,Patricia Scott,"Buyer, retail",12487288,None,4,2,0.06,28,None,2,91.0,45.0,93.0,89.0,92.0
441,61ff1d9a-0ff8-4e8a-86f0-6a7146fc4ff2,Paul,Ferrell,Female,5,Enugu,Stephanieview,and Sons,2022-02-03,8,Timothy Bishop Jr.,Regulatory affairs officer,14519276,Tertiary,8,7,0.05,17,Art,4,80.0,60.0,90.0,73.0,80.0
442,c4ca00d7-8a66-4e67-a4d4-d5a31bc2197e,Ryan,Mendez,Male,10,Cross River,South Jenniferville,Inc,2020-05-06,4,Danielle Griffin,Research scientist (medical),19632222,Secondary,7,2,0.04,17,Art,2,90.0,46.0,83.0,57.0,90.0
443,0038dc84-a3ed-433a-a722-2ea2261b5048,Sarah,Ortega,Male,13,Kwara,Edwardmouth,Group,2022-09-24,8,Teresa Henry,Press photographer,8607013,Primary,3,9,0.06,33,None,2,49.0,79.0,48.0,57.0,84.0
444,c7eb7d43-ba4e-472f-9813-9af76766d37b,Lisa,Jones,Female,6,Jigawa,North Patrick,Ltd,2023-11-21,5,Mr. Timothy Howard,Immunologist,15564062,Primary,9,9,0.08,20,Science,2,45.0,43.0,58.0,80.0,49.0
445,ff3c6d4e-a1dc-4cab-8e21-3ce5668eb10e,Susan,Davis,Male,14,Abia,Christophermouth,LLC,2023-01-29,10,Andrew Cruz,"Engineer, aeronautical",16847465,Tertiary,4,2,0.07,39,Science,4,71.0,94.0,79.0,86.0,53.0
446,e57e72d3-63dd-4733-b225-574e4c82c445,Daniel,Barker,Male,7,Zamfara,Millermouth,Ltd,2020-11-24,7,Alexander Davies,Field trials officer,10793563,Tertiary,7,8,0.05,31,Art,3,85.0,87.0,45.0,45.0,66.0
447,caf0f442-1020-48e6-a386-44e07d3e5830,Amber,Parker,Female,8,Benue,Levytown,Inc,2021-08-11,12,Nathan Sullivan,"Engineer, mining",19233243,None,10,8,0.08,30,Music,1,88.0,86.0,41.0,54.0,84.0
448,85eb2b3f-aad5-4fb8-a762-b59cce9e5929,Stephen,Gregory,Female,11,Imo,Lake Beth,Inc,2020-03-05,7,Matthew Ruiz,Water engineer,9086666,None,6,6,0.04,26,Football,2,85.0,59.0,99.0,70.0,47.0
449,a616dde4-b388-400a-be20-718a0bb9a8f6,David,Jackson,Female,6,Bauchi,West Loriville,Group,2022-11-27,4,Amy Roth,Clothing/textile technologist,14875034,None,7,7,0.08,16,Drama,5,65.0,94.0,40.0,48.0,91.0
450,9d99d4c5-cc96-4f43-9850-70727f44cbca,Jeffrey,Brock,Female,11,Katsina,Rogersfurt,LLC,2020-07-28,8,Kimberly Morris,"Engineer, production",5513786,None,4,2,0.07,20,None,1,53.0,77.0,56.0,91.0,97.0
451,2c6710bd-97d4-4f61-8bab-8f53c3a4704f,Matthew,Martinez,Male,15,Gombe,Port Robert,Ltd,2021-10-04,9,David Perkins,Contracting civil engineer,17441567,Tertiary,9,6,0.06,31,Debate,2,69.0,57.0,40.0,57.0,67.0
452,a1d78199-d8ed-4649-8a82-673019977e2e,Cheyenne,Strickland,Female,11,Anambra,South Christophertown,and Sons,2024-05-26,7,Linda Campbell,Publishing copy,13009288,Primary,5,2,0.08,39,None,3,42.0,66.0,76.0,86.0,67.0
453,24a167fd-34c6-4a9b-a07c-0594b13e655f,Danielle,Mills,Male,8,Kano,Allenburgh,PLC,2023-04-15,4,Michelle Salazar,Chartered management accountant,6971409,Primary,10,8,0.04,21,None,4,93.0,53.0,88.0,53.0,53.0
454,4d1b6d80-c857-4c8a-9394-6dc7a08fa1c6,Michael,Smith,Male,18,Osun,East David,PLC,2024-08-22,4,Shari Hatfield,"Runner, broadcasting/film/video",19068596,None,5,4,0.07,39,Science,3,74.0,73.0,92.0,86.0,84.0
455,a05ff5e6-c534-4e41-b6d6-dc3938227b0d,Donna,Hill,Female,11,Taraba,North Laura,Ltd,2024-01-04,5,Kathleen Moore,Armed forces logistics/support/administrative officer,939635,Primary,8,8,0.06,39,Music,3,81.0,92.0,41.0,61.0,41.0
456,48f9fd0d-5d3b-41d3-a515-99820dd4c0e6,Jason,King,Female,5,Abia,Williamston,PLC,2020-11-01,10,Karina Wilson,Farm manager,13283178,None,7,5,0.05,33,Football,1,91.0,48.0,40.0,68.0,74.0
457,946b4482-97bb-4fbf-b1df-c82cb8addf54,Mark,Gonzalez,Female,16,Jigawa,Jerryville,LLC,2021-01-30,1,Jason Gonzalez,English as a second language teacher,112088,Primary,6,3,0.07,35,Science,2,98.0,79.0,66.0,84.0,50.0
458,7c0224e5-95c8-4b2d-b892-d14512d2d7e6,Brian,Graham,Female,5,Edo,New Spencer,Group,2021-10-10,10,Cory Howard,Geophysicist/field seismologist,7942394,Secondary,4,10,0.06,36,Chess,2,69.0,59.0,95.0,52.0,72.0
459,083759f8-2090-435e-95fc-f99133c417d5,Heather,Brown,Male,6,Kaduna,North Melissa,Group,2021-12-27,11,Colleen Phillips,"Designer, graphic",8383686,Primary,7,5,0.1,30,None,5,48.0,76.0,68.0,71.0,91.0
460,f3e816b5-a353-4a98-8b68-a34eca1fbff2,Cheryl,Jackson,Male,8,Plateau,North Robert,PLC,2022-04-29,2,Leslie Hood MD,Phytotherapist,17741351,Secondary,5,6,0.05,21,Art,3,84.0,67.0,56.0,57.0,49.0
461,3f71e1ae-3f24-4a6a-9f62-9d0cbc7637a0,Mark,Riley,Female,6,Ebonyi,New Rachel,Group,2024-08-28,9,John Mack,Analytical chemist,5732645,Secondary,9,7,0.08,16,Drama,5,56.0,65.0,66.0,94.0,46.0
